#qacc	species	evalue	length	pident	qcovs	slen	seq.id	sallacc
AVR58_00150	L. anisa	0.005	104	29.808	35	354	AWN73184.1 hypothetical protein DLD14_04630 	AWN73184.1
AVR58_00150	L. spiritensis	0.006	118	26.271	40	248	VEG91098.1 Uncharacterised protein 	VEG91098.1
AVR58_00150	L. moravica	0.01	134	27.612	42	252	STX63598.1 Uncharacterised protein 	STX63598.1
AVR58_00170	L. pneumophila	1.17E-78	118	100	100	118	AOU47738.1 hypothetical protein A9E85_00170 	AOU47738.1
AVR58_00170	L. norrlandica	3.60E-58	118	75.424	100	116	KGP62462.1 hypothetical protein EP47_14435 	KGP62462.1
AVR58_00170	L. shakespearei DSM 23087	3.31E-49	118	67.797	100	118	KTD64965.1 hypothetical protein Lsha_0334 	KTD64965.1
AVR58_00170	L. fallonii LLAP-10	8.48E-49	118	66.102	100	118	CEG55556.1 conserved exported protein of unknown function 	CEG55556.1
AVR58_00170	L. qingyii	5.22E-47	117	67.521	99	118	RUR21771.1 hypothetical protein ELY20_11120 	RUR21771.1
AVR58_00170	L. spiritensis	1.17E-46	118	63.559	100	118	VEG89948.1 Uncharacterised protein 	VEG89948.1
AVR58_00170	L. anisa	2.34E-46	118	66.102	100	118	AWN74522.1 hypothetical protein DLD14_12075 	AWN74522.1
AVR58_00170	L. sp. HCPI-6	2.91E-46	118	62.712	100	118	MCL9684552.1 hypothetical protein LOX96_10645 	MCL9684552.1
AVR58_00170	L. santicrucis	1.94E-45	118	67.797	100	118	KTD59359.1 hypothetical protein Lsan_2263 	KTD59359.1
AVR58_00170	L. steigerwaltii	2.46E-45	119	67.227	100	119	STY22807.1 Uncharacterised protein 	STY22807.1
AVR58_00170	L. gratiana	1.30E-44	118	66.102	100	118	STX44252.1 Uncharacterised protein 	STX44252.1
AVR58_00170	L. cincinnatiensis	1.36E-44	118	64.407	100	118	STX34864.1 Uncharacterised protein 	STX34864.1
AVR58_00170	L. longbeachae NSW150	3.85E-44	118	66.102	100	118	CBJ11752.1 Hypothetical protein of unknown function 	CBJ11752.1
AVR58_00170	L. bozemanae	5.31E-44	119	65.546	100	117	STO34259.1 Uncharacterised protein 	STO34259.1
AVR58_00170	L. sainthelensi	7.04E-44	118	65.254	100	118	AUH73248.1 hypothetical protein CAB17_15205 	AUH73248.1
AVR58_00170	L. wadsworthii	1.14E-43	118	61.864	100	117	STY29536.1 Uncharacterised protein 	STY29536.1
AVR58_00170	L. parisiensis	1.38E-43	119	65.546	100	117	STX76626.1 Uncharacterised protein 	STX76626.1
AVR58_00170	L. waltersii	5.45E-43	118	60.169	100	118	SNU94600.1 Uncharacterised protein 	SNU94600.1
AVR58_00170	L. steelei	1.10E-42	119	65.546	100	119	KTD67983.1 hypothetical protein Lste_1141 	KTD67983.1
AVR58_00170	L. adelaidensis	3.58E-41	117	54.701	99	117	KTC65795.1 hypothetical protein Lade_0453 	KTC65795.1
AVR58_00170	L. septentrionalis	2.32E-39	118	51.695	100	117	RUR09478.1 hypothetical protein ELY14_08510 	RUR09478.1
AVR58_00170	L. oakridgensis	2.15E-37	117	52.991	99	117	KTD37172.1 hypothetical protein Loak_2308 	KTD37172.1
AVR58_00170	L. taurinensis	6.13E-18	91	41.758	77	127	STY25896.1 Uncharacterised protein 	STY25896.1
AVR58_00170	L. erythra	1.71E-17	91	41.758	77	127	KTC94517.1 hypothetical protein Lery_2684 	KTC94517.1
AVR58_00170	L. drancourtii LLAP12	2.10E-16	92	36.957	78	128	EHL32846.1 hypothetical protein LDG_5084 	EHL32846.1
AVR58_00170	L. brunensis	1.03E-15	92	36.957	78	126	KTC81316.1 hypothetical protein Lbru_1836 	KTC81316.1
AVR58_00170	L. jordanis	2.73E-15	91	35.165	77	127	VEH12969.1 Uncharacterised protein 	VEH12969.1
AVR58_00170	L. cardiaca	1.39E-13	93	37.634	78	126	WED41775.1 hypothetical protein PXX05_07460 	WED41775.1
AVR58_00170	L. spiritensis	1.87E-13	92	34.783	78	126	VEG89905.1 Uncharacterised protein 	VEG89905.1
AVR58_00170	L. waltersii	3.49E-13	120	31.667	95	127	SNV01890.1 Uncharacterised protein 	SNV01890.1
AVR58_00170	L. sp. HCPI-6	1.28E-12	124	31.452	97	127	MCL9683427.1 hypothetical protein LOX96_04940 	MCL9683427.1
AVR58_00170	L. sainthelensi	1.50E-12	107	30.841	89	127	AUH73664.1 hypothetical protein CAB17_17655 	AUH73664.1
AVR58_00170	L. septentrionalis	1.55E-12	108	29.63	92	128	RUR09135.1 hypothetical protein ELY14_09565 	RUR09135.1
AVR58_00170	L. lansingensis	3.18E-12	93	38.71	78	127	SNV51494.1 Uncharacterised protein 	SNV51494.1
AVR58_00170	L. geestiana	3.21E-12	91	29.67	77	128	QBS13334.1 hypothetical protein E4T54_11575 	QBS13334.1
AVR58_00170	L. donaldsonii	4.24E-12	95	33.684	78	128	STX41814.1 Uncharacterised protein 	STX41814.1
AVR58_00170	L. feeleii	4.98E-12	95	33.684	78	128	STX38825.1 Uncharacterised protein 	STX38825.1
AVR58_00170	L. israelensis	6.17E-12	122	30.328	96	126	QDP73020.1 hypothetical protein FOG18_10815 	QDP73020.1
AVR58_00170	L. steigerwaltii	9.88E-12	128	26.562	100	127	STY22312.1 Uncharacterised protein 	STY22312.1
AVR58_00170	L. santicrucis	1.13E-11	92	32.609	78	127	KTD63297.1 hypothetical protein Lsan_1415 	KTD63297.1
AVR58_00170	L. anisa	2.20E-11	92	29.348	78	128	AWN75014.1 hypothetical protein DLD14_14850 	AWN75014.1
AVR58_00170	L. shakespearei DSM 23087	4.05E-11	91	34.066	77	127	KTD62800.1 hypothetical protein Lsha_0832 	KTD62800.1
AVR58_00170	L. qingyii	6.54E-11	127	28.346	100	127	RUR25481.1 hypothetical protein ELY20_03215 	RUR25481.1
AVR58_00170	L. oakridgensis	9.29E-11	126	27.778	98	129	KTD39785.1 hypothetical protein Loak_0801 	KTD39785.1
AVR58_00170	L. wadsworthii	1.05E-10	92	27.174	78	127	STY29955.1 Uncharacterised protein 	STY29955.1
AVR58_00170	L. steelei	1.09E-10	92	28.261	78	127	KTD71136.1 hypothetical protein Lste_0460 	KTD71136.1
AVR58_00170	L. steigerwaltii	1.39E-10	117	30.769	98	118	STY21748.1 Uncharacterised protein 	STY21748.1
AVR58_00170	L. lytica	2.32E-10	89	29.213	75	129	USQ13353.1 hypothetical protein J2N86_11760 	USQ13353.1
AVR58_00170	L. busanensis	2.50E-10	127	29.921	100	140	STX52564.1 Uncharacterised protein 	STX52564.1
AVR58_00170	L. antarctica	2.51E-10	93	27.957	79	127	BCA95102.1 hypothetical protein TUM19329_14630 	BCA95102.1
AVR58_00170	L. cincinnatiensis	2.51E-10	92	30.435	78	127	STX34455.1 Uncharacterised protein 	STX34455.1
AVR58_00170	L. clemsonensis	2.76E-10	92	29.348	78	126	ASQ46305.1 hypothetical protein clem_08770 	ASQ46305.1
AVR58_00170	L. londiniensis	3.63E-10	92	31.522	78	129	STX93235.1 Uncharacterised protein 	STX93235.1
AVR58_00170	L. bozemanae	4.59E-10	128	25.781	100	128	STO34726.1 Uncharacterised protein 	STO34726.1
AVR58_00170	L. quateirensis	4.60E-10	92	30.435	78	127	STY18503.1 Uncharacterised protein 	STY18503.1
AVR58_00170	L. pneumophila	4.90E-10	91	30.769	77	127	AOU48500.1 hypothetical protein A9E85_04315 	AOU48500.1
AVR58_00170	L. quinlivanii	6.34E-10	91	29.67	77	126	KTD45498.1 hypothetical protein Lqui_2969 	KTD45498.1
AVR58_00170	L. qingyii	1.05E-09	119	27.731	100	121	RUR23677.1 hypothetical protein ELY20_06620 	RUR23677.1
AVR58_00170	L. wadsworthii	1.11E-09	120	30.833	98	121	STY31045.1 Uncharacterised protein 	STY31045.1
AVR58_00170	L. micdadei	1.24E-09	89	32.584	75	127	CEG61298.1 conserved exported protein of unknown function 	CEG61298.1
AVR58_00170	L. sp. 27fs60	1.25E-09	92	29.348	78	127	MBL7479900.1 hypothetical protein IZU94_08000 	MBL7479900.1
AVR58_00170	L. moravica	1.51E-09	92	30.435	78	127	STX63322.1 Uncharacterised protein 	STX63322.1
AVR58_00170	L. hackeliae	1.87E-09	92	28.261	78	126	CEK10362.1 conserved exported protein of unknown function 	CEK10362.1
AVR58_00170	L. jamestowniensis DSM 19215	1.94E-09	92	28.261	78	126	SFL84398.1 hypothetical protein SAMN02746073_2209 	SFL84398.1
AVR58_00170	L. longbeachae NSW150	2.19E-09	92	30.435	78	127	CBJ12895.1 hypothetical protein LLO_2475 	CBJ12895.1
AVR58_00170	L. parisiensis	2.24E-09	92	27.174	78	128	STX77119.1 Uncharacterised protein 	STX77119.1
AVR58_00170	L. maceachernii	2.47E-09	92	30.435	77	127	SUP03250.1 Uncharacterised protein 	SUP03250.1
AVR58_00170	L. anisa	2.47E-09	119	29.412	98	120	AWN75570.1 hypothetical protein DLD14_17965 	AWN75570.1
AVR58_00170	L. beliardensis	2.58E-09	90	32.222	76	126	STX28414.1 Uncharacterised protein 	STX28414.1
AVR58_00170	L. beliardensis	4.36E-09	95	28.421	81	128	STX29874.1 Uncharacterised protein 	STX29874.1
AVR58_00170	L. spiritensis	5.40E-09	119	24.37	97	122	VEG90068.1 Uncharacterised protein 	VEG90068.1
AVR58_00170	L. busanensis	6.89E-09	111	32.432	92	123	STX51347.1 Uncharacterised protein 	STX51347.1
AVR58_00170	L. fallonii LLAP-10	1.14E-08	96	34.375	81	124	CEG58082.1 conserved protein of unknown function 	CEG58082.1
AVR58_00170	L. gratiana	1.30E-08	92	26.087	78	128	STX45694.1 Uncharacterised protein 	STX45694.1
AVR58_00170	L. beliardensis	1.81E-08	115	28.696	93	122	STX28954.1 Uncharacterised protein 	STX28954.1
AVR58_00170	L. gratiana	2.61E-08	110	29.091	93	120	STX46221.1 Uncharacterised protein 	STX46221.1
AVR58_00170	L. sp. HCPI-6	3.28E-08	90	34.444	76	126	MCL9683274.1 hypothetical protein LOX96_04155 	MCL9683274.1
AVR58_00170	L. antarctica	6.94E-08	99	31.313	84	126	BCA94085.1 hypothetical protein TUM19329_04460 	BCA94085.1
AVR58_00170	L. worsleiensis	7.07E-08	92	28.261	78	127	STY33009.1 Uncharacterised protein 	STY33009.1
AVR58_00170	L. parisiensis	8.19E-08	119	29.412	98	120	STX77665.1 Uncharacterised protein 	STX77665.1
AVR58_00170	L. busanensis	4.62E-07	90	27.778	76	126	STX50898.1 Uncharacterised protein 	STX50898.1
AVR58_00170	L. shakespearei DSM 23087	4.98E-07	112	23.214	89	123	KTD61481.1 hypothetical protein Lsha_1238 	KTD61481.1
AVR58_00170	L. steelei	5.45E-07	91	29.67	77	118	KTD71450.1 hypothetical protein Lste_0216 	KTD71450.1
AVR58_00170	L. santicrucis	8.34E-07	91	29.67	77	120	KTD66613.1 hypothetical protein Lsan_0558 	KTD66613.1
AVR58_00170	L. sainthelensi	1.57E-06	91	29.67	77	120	AUH71707.1 hypothetical protein CAB17_06240 	AUH71707.1
AVR58_00170	L. longbeachae NSW150	4.16E-06	91	31.868	77	120	CBJ10758.1 hypothetical protein LLO_0427 	CBJ10758.1
AVR58_00170	L. adelaidensis	5.38E-05	92	26.087	77	127	KTC65895.1 hypothetical protein Lade_0553 	KTC65895.1
AVR58_00170	L. birminghamensis	5.88E-05	91	25.275	77	126	STX32231.1 Uncharacterised protein 	STX32231.1
AVR58_00170	L. fallonii LLAP-10	6.97E-05	122	21.311	97	127	CEG56381.1 conserved exported protein of unknown function 	CEG56381.1
AVR58_00170	L. waltersii	1.29E-04	106	28.302	88	123	SNU97688.1 Uncharacterised protein 	SNU97688.1
AVR58_00170	L. shakespearei DSM 23087	1.30E-04	56	39.286	47	122	KTD64613.1 hypothetical protein Lsha_0552 	KTD64613.1
AVR58_00170	L. shakespearei DSM 23087	1.30E-04	88	25	75	122	KTD60038.1 hypothetical protein Lsha_1788 	KTD60038.1
AVR58_00170	L. israelensis	1.53E-04	87	25.287	74	122	QDP73257.1 hypothetical protein FOG18_12140 	QDP73257.1
AVR58_00185	L. pneumophila	0	505	100	100	505	AOU47741.1 hypothetical protein A9E85_00185 	AOU47741.1
AVR58_00185	L. bozemanae	3.87E-176	497	52.515	98	509	STO32982.1 Ankyrin repeats (3 copies) 	STO32982.1
AVR58_00185	L. anisa	1.72E-172	496	52.218	98	509	AWN73327.1 ankyrin repeat domain-containing protein 	AWN73327.1
AVR58_00185	L. sp. 27fs60	5.92E-168	507	48.323	99	513	MBL7480184.1 ankyrin repeat domain-containing protein 	MBL7480184.1
AVR58_00185	L. parisiensis	3.46E-166	496	52.016	98	509	STX72162.1 ankyrin repeat-containing protein 	STX72162.1
AVR58_00185	L. qingyii	1.25E-162	511	49.119	100	511	RUR19578.1 ankyrin repeat domain-containing protein 	RUR19578.1
AVR58_00185	L. steigerwaltii	5.02E-162	501	48.902	98	505	STY23937.1 ankyrin repeat-containing protein 	STY23937.1
AVR58_00185	L. sp. HCPI-6	4.30E-161	502	48.606	98	509	MCL9684234.1 ankyrin repeat domain-containing protein 	MCL9684234.1
AVR58_00185	L. quateirensis	1.15E-159	503	47.714	98	510	STY18751.1 Substrate of the Dot/Icm secretion system 	STY18751.1
AVR58_00185	L. gratiana	5.91E-158	500	47.8	98	500	STX46056.1 ankyrin repeat-containing protein 	STX46056.1
AVR58_00185	L. moravica	1.82E-157	510	46.863	99	512	STX63547.1 Substrate of the Dot/Icm secretion system 	STX63547.1
AVR58_00185	L. wadsworthii	4.53E-145	494	46.559	97	509	STY28420.1 ankyrin repeat-containing protein 	STY28420.1
AVR58_00185	L. steelei	8.88E-145	497	46.881	97	512	KTD66830.1 ankyrin repeat-containing protein 	KTD66830.1
AVR58_00185	L. sp. HCPI-6	1.04E-14	212	32.075	36	509	MCL9685186.1 ankyrin repeat domain-containing protein 	MCL9685186.1
AVR58_00185	L. busanensis	0.003	196	26.02	34	658	STX52092.1 ankyrin 3 	STX52092.1
AVR58_00200	L. pneumophila	0	738	100	99	738	AOU47743.1 hypothetical protein A9E85_00200 	AOU47743.1
AVR58_00200	L. qingyii	0	738	70.325	99	737	RUR26461.1 hypothetical protein ELY20_00665 	RUR26461.1
AVR58_00200	L. fallonii LLAP-10	0	738	70.732	99	737	CEG57468.1 conserved exported protein of unknown function 	CEG57468.1
AVR58_00200	L. anisa	0	738	70.19	99	735	AWN73210.1 hypothetical protein DLD14_04780 	AWN73210.1
AVR58_00200	L. parisiensis	0	738	70.054	99	735	STX77765.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family 	STX77765.1
AVR58_00200	L. bozemanae	0	738	70.325	99	735	STO35355.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family 	STO35355.1
AVR58_00200	L. lytica	0	723	62.932	97	737	USQ15328.1 hypothetical protein J2N86_15315 (plasmid) 	USQ15328.1
AVR58_00200	L. lansingensis	0	739	63.194	99	729	SNV51485.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family 	SNV51485.1
AVR58_00200	L. cardiaca	0	741	61.808	99	732	WED44057.1 zinc-dependent metalloprotease family protein 	WED44057.1
AVR58_00200	L. brunensis	0	740	60.946	99	730	KTC78396.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family protein 	KTC78396.1
AVR58_00200	L. birminghamensis	0	738	61.111	99	726	STX30394.1 Uncharacterised protein 	STX30394.1
AVR58_00200	L. clemsonensis	0	739	60.758	99	729	ASQ45592.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family protein 	ASQ45592.1
AVR58_00200	L. quinlivanii	0	739	60.893	99	726	KTD46560.1 hypothetical protein Lqui_2485 	KTD46560.1
AVR58_00200	L. nautarum	0	741	59.379	99	738	KTD33270.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family protein 	KTD33270.1
AVR58_00200	L. jordanis	0	738	60.298	99	729	VEH11575.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family 	VEH11575.1
AVR58_00200	L. jamestowniensis DSM 19215	0	741	60.999	99	729	SFL69487.1 Metallo-peptidase family M12B Reprolysin-like 	SFL69487.1
AVR58_00200	L. micdadei	0	748	58.957	99	745	CEG59742.1 conserved exported protein of unknown function 	CEG59742.1
AVR58_00200	L. beliardensis	0	742	58.625	99	731	STX28549.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family 	STX28549.1
AVR58_00200	L. busanensis	0	717	56.346	96	731	STX51047.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family 	STX51047.1
AVR58_00200	L. bozemanae	1.06E-172	624	45.513	80	665	STO35445.1 Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family 	STO35445.1
AVR58_00230	L. pneumophila	5.08E-49	70	100	100	70	AOU47749.1 hypothetical protein A9E85_00230 	AOU47749.1
AVR58_00235	L. pneumophila	3.23E-98	132	100	100	132	AOU47750.1 hypothetical protein A9E85_00235 	AOU47750.1
AVR58_00235	L. gratiana	2.34E-18	114	37.719	81	142	STX46530.1 Uncharacterised protein 	STX46530.1
AVR58_00235	L. cincinnatiensis	7.43E-17	77	45.455	58	135	STX36789.1 Uncharacterised protein 	STX36789.1
AVR58_00235	L. santicrucis	1.93E-15	80	42.5	60	136	KTD56550.1 hypothetical protein Lsan_2710 	KTD56550.1
AVR58_00235	L. longbeachae NSW150	3.32E-14	80	40	60	158	CBJ13857.1 hypothetical protein LLO_3393 	CBJ13857.1
AVR58_00235	L. clemsonensis	5.75E-14	77	45.455	58	487	ASQ45961.1 hypothetical protein clem_07030 	ASQ45961.1
AVR58_00235	L. birminghamensis	3.69E-13	80	38.75	60	237	STX32998.1 Uncharacterised protein 	STX32998.1
AVR58_00235	L. hackeliae	1.56E-12	90	37.778	67	498	CEK10617.1 protein of unknown function 	CEK10617.1
AVR58_00235	L. jamestowniensis DSM 19215	2.30E-12	77	38.961	58	485	SFL98998.1 hypothetical protein SAMN02746073_2931 	SFL98998.1
AVR58_00235	L. cardiaca	3.82E-12	90	35.556	67	493	WED44390.1 hypothetical protein PXX05_06280 	WED44390.1
AVR58_00235	L. quinlivanii	2.01E-10	79	32.911	62	230	KTD49641.1 hypothetical protein Lqui_1852 	KTD49641.1
AVR58_00235	L. quinlivanii	0.009	77	32.468	62	230	KTD49641.1 hypothetical protein Lqui_1852 	KTD49641.1
AVR58_00235	L. brunensis	8.51E-10	76	36.842	56	488	KTC86710.1 hypothetical protein Lbru_0651 	KTC86710.1
AVR58_00235	L. jordanis	4.01E-05	81	37.037	58	480	VEH12637.1 Uncharacterised protein 	VEH12637.1
AVR58_00235	L. fallonii LLAP-10	0.002	74	31.081	55	631	CEG57191.1 protein of unknown function 	CEG57191.1
AVR58_00235	L. sp. HCPI-6	0.005	58	31.034	44	518	MCL9685035.1 hypothetical protein LOX96_13085 	MCL9685035.1
AVR58_00285	L. pneumophila	0	239	100	100	239	AOU47760.1 peptidase-C39 like family protein 	AOU47760.1
AVR58_00285	L. beliardensis	5.46E-108	239	59.833	100	244	STX27801.1 Uncharacterised protein 	STX27801.1
AVR58_00285	L. donaldsonii	1.47E-107	240	60.417	100	240	STX44194.1 Guanylyl cyclase 	STX44194.1
AVR58_00285	L. feeleii	1.87E-107	240	60.417	100	240	STX39549.1 Guanylyl cyclase 	STX39549.1
AVR58_00285	L. spiritensis	1.08E-104	238	58.824	99	242	VEG91972.1 Peptidase C39 family 	VEG91972.1
AVR58_00285	L. jamestowniensis DSM 19215	1.40E-104	239	59.833	99	239	SFM06286.1 Peptidase_C39 like family protein 	SFM06286.1
AVR58_00285	L. fallonii LLAP-10	2.78E-104	239	61.925	100	238	CEG58101.1 conserved protein of unknown function 	CEG58101.1
AVR58_00285	L. clemsonensis	1.36E-103	239	59.414	99	239	ASQ47162.1 hypothetical protein clem_13145 	ASQ47162.1
AVR58_00285	L. nautarum	1.51E-103	240	58.75	99	242	KTD39152.1 hypothetical protein Lnau_0221 	KTD39152.1
AVR58_00285	L. lansingensis	2.51E-103	238	60.504	99	239	SNV45587.1 Uncharacterised protein 	SNV45587.1
AVR58_00285	L. micdadei	2.95E-103	238	57.983	99	244	CEG59873.1 conserved protein of unknown function 	CEG59873.1
AVR58_00285	L. hackeliae	3.37E-103	238	60.504	99	238	CEK09505.1 conserved protein of unknown function 	CEK09505.1
AVR58_00285	L. brunensis	4.11E-103	238	60.504	99	239	KTC77871.1 hypothetical protein Lbru_2764 	KTC77871.1
AVR58_00285	L. busanensis	6.65E-103	237	57.806	99	248	STX50311.1 Uncharacterised protein 	STX50311.1
AVR58_00285	L. jordanis	1.31E-102	238	58.824	99	239	VEH11492.1 Uncharacterised protein 	VEH11492.1
AVR58_00285	L. taurinensis	2.32E-102	239	58.577	100	242	STY27251.1 Uncharacterised protein 	STY27251.1
AVR58_00285	L. erythra	1.18E-101	239	57.741	100	242	KTC97572.1 hypothetical protein Lery_1411 	KTC97572.1
AVR58_00285	L. cardiaca	1.08E-100	238	58.824	99	239	WED42570.1 C39 family peptidase 	WED42570.1
AVR58_00285	L. sp. HCPI-6	1.27E-100	237	59.916	99	238	MCL9683247.1 C39 family peptidase 	MCL9683247.1
AVR58_00285	L. maceachernii	3.16E-100	238	56.723	99	244	SUP00248.1 Uncharacterised protein 	SUP00248.1
AVR58_00285	L. septentrionalis	3.65E-100	237	58.228	99	247	RUR09922.1 peptidase-C39 like family protein 	RUR09922.1
AVR58_00285	L. pneumophila	2.50E-99	237	58.65	99	237	AOU48056.1 peptidase-C39 like family protein 	AOU48056.1
AVR58_00285	L. oakridgensis	1.21E-98	237	56.54	99	246	KTD43571.1 Guanylyl cyclase 	KTD43571.1
AVR58_00285	L. norrlandica	2.53E-97	238	58.403	99	239	KGP62485.1 hypothetical protein EP47_10420 	KGP62485.1
AVR58_00285	L. antarctica	3.05E-97	237	58.65	99	238	BCA94059.1 hypothetical protein TUM19329_04200 	BCA94059.1
AVR58_00285	L. brunensis	4.06E-97	238	55.042	99	240	KTC86573.1 Guanylyl cyclase 	KTC86573.1
AVR58_00285	L. adelaidensis	1.08E-96	237	57.384	99	246	KTC65259.1 Guanylyl cyclase 	KTC65259.1
AVR58_00285	L. londiniensis	1.97E-96	237	57.384	99	247	STX94120.1 Uncharacterised protein 	STX94120.1
AVR58_00285	L. massiliensis	3.05E-96	240	57.5	100	248	CEE13745.1 Peptidase C39 family protein 	CEE13745.1
AVR58_00285	L. geestiana	1.45E-95	239	53.975	100	241	QBS12076.1 peptidase-C39 like family protein 	QBS12076.1
AVR58_00285	L. sp. 27fs60	1.12E-94	237	54.008	99	240	MBL7480874.1 C39 family peptidase 	MBL7480874.1
AVR58_00285	L. moravica	4.02E-94	238	54.622	99	240	STX61417.1 Peptidase C39 family 	STX61417.1
AVR58_00285	L. quateirensis	5.70E-94	237	53.586	99	240	STY16522.1 Peptidase C39 family 	STY16522.1
AVR58_00285	L. worsleiensis	7.26E-93	237	55.274	99	238	STY31961.1 Peptidase C39 family 	STY31961.1
AVR58_00285	L. oakridgensis	8.45E-60	236	39.831	99	234	KTD37222.1 hypothetical protein Loak_2358 	KTD37222.1
AVR58_00300	L. pneumophila	0	363	100	100	363	AOU47763.1 hypothetical protein A9E85_00300 	AOU47763.1
AVR58_00300	L. israelensis	5.84E-28	278	26.259	75	350	QDP73316.1 multidrug effflux MFS transporter 	QDP73316.1
AVR58_00410	L. pneumophila	0	255	100	100	255	AOU47784.1 hypothetical protein A9E85_00415 	AOU47784.1
AVR58_00410	L. anisa	1.74E-77	227	46.696	89	254	AWN72950.1 hypothetical protein DLD14_03340 	AWN72950.1
AVR58_00410	L. wadsworthii	1.24E-76	255	45.882	98	255	STY31688.1 Dot/Icm T4SS effector 	STY31688.1
AVR58_00410	L. bozemanae	3.88E-76	247	44.534	96	254	STO35589.1 Uncharacterised protein 	STO35589.1
AVR58_00410	L. parisiensis	1.07E-72	242	44.215	95	254	STX78034.1 Dot/Icm T4SS effector 	STX78034.1
AVR58_00410	L. steelei	3.26E-72	247	43.725	95	253	KTD69380.1 Dot/Icm T4SS effector 	KTD69380.1
AVR58_00410	L. sp. 27fs60	6.68E-70	246	43.902	95	259	MBL7481487.1 hypothetical protein IZU94_16110 	MBL7481487.1
AVR58_00410	L. moravica	7.94E-70	229	45.852	90	259	STX61190.1 Dot/Icm T4SS effector 	STX61190.1
AVR58_00410	L. quateirensis	4.34E-68	246	43.089	95	259	STY16304.1 Dot/Icm T4SS effector 	STY16304.1
AVR58_00410	L. waltersii	5.09E-56	231	38.095	91	378	SNV11461.1 Dot/Icm T4SS effector 	SNV11461.1
